10,0,10,0.0
20,0,20,0.0
30,0,30,0.0
40,0,40,0.0
50,0,50,0.0
60,1,59,0.1
70,1,69,0.0
80,1,79,0.0
90,1,89,0.0
100,1,99,0.0
110,1,109,0.0
120,1,119,0.0
130,1,129,0.0
140,1,139,0.0
150,1,149,0.0
160,1,159,0.0
170,2,168,0.1
180,2,178,0.0
190,2,188,0.0
200,2,198,0.0
210,2,208,0.0
220,2,218,0.0
230,2,228,0.0
240,2,238,0.0
250,2,248,0.0
260,3,257,0.1
270,3,267,0.0
280,3,277,0.0
290,3,287,0.0
300,3,297,0.0
310,3,307,0.0
320,3,317,0.0
330,4,326,0.1
340,4,336,0.0
350,5,345,0.1
360,5,355,0.0
370,5,365,0.0
380,5,375,0.0
390,5,385,0.0
400,6,394,0.1
410,6,404,0.0
420,6,414,0.0
430,6,424,0.0
440,7,433,0.1
450,8,442,0.1
460,8,452,0.0
470,8,462,0.0
480,8,472,0.0
490,9,481,0.1
500,9,491,0.0
510,10,500,0.1
520,10,510,0.0
530,10,520,0.0
540,12,528,0.2
550,12,538,0.0
560,12,548,0.0
570,12,558,0.0
580,12,568,0.0
590,12,578,0.0
600,12,588,0.0
610,12,598,0.0
620,13,607,0.1
630,13,617,0.0
640,13,627,0.0
650,14,636,0.1
660,14,646,0.0
670,14,656,0.0
680,14,666,0.0
690,14,676,0.0
700,14,686,0.0
710,14,696,0.0
720,14,706,0.0
730,14,716,0.0
740,14,726,0.0
750,14,736,0.0
760,14,746,0.0
770,14,756,0.0
780,14,766,0.0
790,14,776,0.0
800,14,786,0.0
810,15,795,0.1
820,15,805,0.0
830,16,814,0.1
840,16,824,0.0
850,17,833,0.1
860,17,843,0.0
870,18,852,0.1
880,20,860,0.2
890,21,869,0.1
900,21,879,0.0
910,21,889,0.0
920,21,899,0.0
930,21,909,0.0
940,21,919,0.0
950,21,929,0.0
960,22,938,0.1
970,23,947,0.1
980,23,957,0.0
990,23,967,0.0
1000,24,976,0.1
1010,24,986,0.0
1020,24,996,0.0
1030,24,1006,0.0
1040,25,1015,0.1
1050,26,1024,0.1
1060,26,1034,0.0
1070,26,1044,0.0
1080,26,1054,0.0
1090,27,1063,0.1
1100,27,1073,0.0
1110,27,1083,0.0
1120,28,1092,0.1
1130,30,1100,0.2
1140,31,1109,0.1
1150,32,1118,0.1
1160,33,1127,0.1
1170,33,1137,0.0
1180,33,1147,0.0
1190,34,1156,0.1
1200,37,1163,0.3
1210,37,1173,0.0
1220,37,1183,0.0
1230,37,1193,0.0
1240,37,1203,0.0
1250,37,1213,0.0
1260,37,1223,0.0
1270,37,1233,0.0
1280,37,1243,0.0
1290,37,1253,0.0
1300,37,1263,0.0
1310,37,1273,0.0
1320,37,1283,0.0
1330,38,1292,0.1
1340,38,1302,0.0
1350,38,1312,0.0
1360,39,1321,0.1
1370,39,1331,0.0
1380,39,1341,0.0
1390,39,1351,0.0
1400,39,1361,0.0
1410,39,1371,0.0
1420,40,1380,0.1
1430,40,1390,0.0
1440,40,1400,0.0
1450,41,1409,0.1
1460,41,1419,0.0
1470,42,1428,0.1
1480,42,1438,0.0
1490,42,1448,0.0
1500,42,1458,0.0
1510,42,1468,0.0
1520,43,1477,0.1
1530,43,1487,0.0
1540,43,1497,0.0
1550,43,1507,0.0
1560,45,1515,0.2
1570,45,1525,0.0
1580,45,1535,0.0
1590,46,1544,0.1
1600,46,1554,0.0
1610,47,1563,0.1
1620,47,1573,0.0
1630,47,1583,0.0
1640,47,1593,0.0
1650,48,1602,0.1
1660,49,1611,0.1
1670,49,1621,0.0
1680,49,1631,0.0
1690,49,1641,0.0
1700,49,1651,0.0
1710,50,1660,0.1
1720,51,1669,0.1
1730,51,1679,0.0
1740,52,1688,0.1
1750,53,1697,0.1
1760,53,1707,0.0
1770,53,1717,0.0
1780,53,1727,0.0
1790,53,1737,0.0
1800,53,1747,0.0
1810,53,1757,0.0
1820,54,1766,0.1
1830,54,1776,0.0
1840,55,1785,0.1
1850,55,1795,0.0
1860,56,1804,0.1
1870,56,1814,0.0
1880,57,1823,0.1
1890,57,1833,0.0
1900,58,1842,0.1
1910,59,1851,0.1
1920,59,1861,0.0
1930,59,1871,0.0
1940,60,1880,0.1
1950,60,1890,0.0
1960,61,1899,0.1
1970,61,1909,0.0
1980,62,1918,0.1
1990,62,1928,0.0
2000,62,1938,0.0
2010,63,1947,0.1
2020,64,1956,0.1
2030,64,1966,0.0
2040,64,1976,0.0
2050,64,1986,0.0
2060,66,1994,0.2
2070,67,2003,0.1
2080,67,2013,0.0
2090,69,2021,0.2
2100,69,2031,0.0
2110,72,2038,0.3
2120,72,2048,0.0
2130,72,2058,0.0
2140,72,2068,0.0
2150,72,2078,0.0
2160,72,2088,0.0
2170,72,2098,0.0
2180,73,2107,0.1
2190,74,2116,0.1
2200,74,2126,0.0
2210,75,2135,0.1
2220,77,2143,0.2
2230,79,2151,0.2
2240,79,2161,0.0
2250,81,2169,0.2
2260,82,2178,0.1
2270,84,2186,0.2
2280,85,2195,0.1
2290,85,2205,0.0
2300,85,2215,0.0
2310,86,2224,0.1
2320,86,2234,0.0
2330,86,2244,0.0
2340,87,2253,0.1
2350,88,2262,0.1
2360,89,2271,0.1
2370,90,2280,0.1
2380,91,2289,0.1
2390,92,2298,0.1
2400,92,2308,0.0
2410,92,2318,0.0
2420,92,2328,0.0
2430,94,2336,0.2
2440,94,2346,0.0
2450,95,2355,0.1
2460,95,2365,0.0
2470,96,2374,0.1
2480,97,2383,0.1
2490,97,2393,0.0
2500,97,2403,0.0
2510,97,2413,0.0
2520,98,2422,0.1
2530,98,2432,0.0
2540,99,2441,0.1
2550,100,2450,0.1
2560,100,2460,0.0
2570,103,2467,0.3
2580,105,2475,0.2
2590,105,2485,0.0
2600,105,2495,0.0
2610,108,2502,0.3
2620,109,2511,0.1
2630,109,2521,0.0
2640,110,2530,0.1
2650,111,2539,0.1
2660,111,2549,0.0
2670,112,2558,0.1
2680,112,2568,0.0
2690,112,2578,0.0
2700,113,2587,0.1
2710,113,2597,0.0
2720,113,2607,0.0
2730,114,2616,0.1
2740,114,2626,0.0
2750,114,2636,0.0
2760,116,2644,0.2
2770,117,2653,0.1
2780,120,2660,0.3
2790,120,2670,0.0
2800,121,2679,0.1
2810,121,2689,0.0
2820,121,2699,0.0
2830,121,2709,0.0
2840,123,2717,0.2
2850,124,2726,0.1
2860,124,2736,0.0
2870,124,2746,0.0
2880,126,2754,0.2
2890,128,2762,0.2
2900,128,2772,0.0
2910,129,2781,0.1
2920,129,2791,0.0
2930,130,2800,0.1
2940,132,2808,0.2
2950,132,2818,0.0
2960,132,2828,0.0
2970,132,2838,0.0
2980,132,2848,0.0
2990,134,2856,0.2
3000,134,2866,0.0
3010,134,2876,0.0
3020,135,2885,0.1
3030,135,2895,0.0
3040,137,2903,0.2
3050,140,2910,0.3
3060,141,2919,0.1
3070,143,2927,0.2
3080,143,2937,0.0
3090,143,2947,0.0
3100,145,2955,0.2
3110,147,2963,0.2
3120,147,2973,0.0
3130,148,2982,0.1
3140,148,2992,0.0
3150,149,3001,0.1
3160,151,3009,0.2
3170,152,3018,0.1
3180,155,3025,0.3
3190,155,3035,0.0
3200,156,3044,0.1
3210,157,3053,0.1
3220,158,3062,0.1
3230,158,3072,0.0
3240,159,3081,0.1
3250,161,3089,0.2
3260,163,3097,0.2
3270,163,3107,0.0
3280,163,3117,0.0
3290,163,3127,0.0
3300,164,3136,0.1
3310,166,3144,0.2
3320,166,3154,0.0
3330,167,3163,0.1
3340,169,3171,0.2
3350,171,3179,0.2
3360,172,3188,0.1
3370,175,3195,0.3
3380,175,3205,0.0
3390,175,3215,0.0
3400,175,3225,0.0
3410,176,3234,0.1
3420,180,3240,0.4
3430,180,3250,0.0
3440,182,3258,0.2
3450,187,3263,0.5
3460,189,3271,0.2
3470,190,3280,0.1
3480,190,3290,0.0
3490,192,3298,0.2
3500,192,3308,0.0
3510,192,3318,0.0
3520,193,3327,0.1
3530,194,3336,0.1
3540,194,3346,0.0
3550,194,3356,0.0
3560,194,3366,0.0
3570,194,3376,0.0
3580,195,3385,0.1
3590,196,3394,0.1
3600,196,3404,0.0
3610,196,3414,0.0
3620,197,3423,0.1
3630,198,3432,0.1
3640,198,3442,0.0
3650,201,3449,0.3
3660,201,3459,0.0
3670,202,3468,0.1
3680,202,3478,0.0
3690,203,3487,0.1
3700,204,3496,0.1
3710,206,3504,0.2
3720,207,3513,0.1
3730,207,3523,0.0
3740,207,3533,0.0
3750,211,3539,0.4
3760,212,3548,0.1
3770,212,3558,0.0
3780,213,3567,0.1
3790,216,3574,0.3
3800,220,3580,0.4
3810,221,3589,0.1
3820,221,3599,0.0
3830,224,3606,0.3
3840,226,3614,0.2
3850,227,3623,0.1
3860,228,3632,0.1
3870,228,3642,0.0
3880,228,3652,0.0
3890,231,3659,0.3
3900,231,3669,0.0
3910,233,3677,0.2
3920,234,3686,0.1
3930,237,3693,0.3
3940,239,3701,0.2
3950,241,3709,0.2
3960,242,3718,0.1
3970,243,3727,0.1
3980,243,3737,0.0
3990,243,3747,0.0
4000,243,3757,0.0
4010,246,3764,0.3
4020,246,3774,0.0
4030,246,3784,0.0
4040,247,3793,0.1
4050,250,3800,0.3
4060,252,3808,0.2
4070,253,3817,0.1
4080,254,3826,0.1
4090,257,3833,0.3
4100,258,3842,0.1
4110,259,3851,0.1
4120,261,3859,0.2
4130,261,3869,0.0
4140,262,3878,0.1
4150,262,3888,0.0
4160,264,3896,0.2
4170,266,3904,0.2
4180,267,3913,0.1
4190,268,3922,0.1
4200,268,3932,0.0
4210,268,3942,0.0
4220,268,3952,0.0
4230,269,3961,0.1
4240,269,3971,0.0
4250,270,3980,0.1
4260,270,3990,0.0
4270,271,3999,0.1
4280,271,4009,0.0
4290,271,4019,0.0
4300,272,4028,0.1
4310,272,4038,0.0
4320,272,4048,0.0
4330,273,4057,0.1
4340,277,4063,0.4
4350,278,4072,0.1
4360,279,4081,0.1
4370,281,4089,0.2
4380,281,4099,0.0
4390,283,4107,0.2
4400,283,4117,0.0
4410,283,4127,0.0
4420,283,4137,0.0
4430,284,4146,0.1
4440,286,4154,0.2
4450,286,4164,0.0
4460,290,4170,0.4
4470,290,4180,0.0
4480,292,4188,0.2
4490,293,4197,0.1
4500,293,4207,0.0
4510,295,4215,0.2
4520,296,4224,0.1
4530,297,4233,0.1
4540,298,4242,0.1
4550,300,4250,0.2
4560,301,4259,0.1
4570,303,4267,0.2
4580,306,4274,0.3
4590,306,4284,0.0
4600,307,4293,0.1
4610,308,4302,0.1
4620,308,4312,0.0
4630,311,4319,0.3
4640,313,4327,0.2
4650,317,4333,0.4
4660,319,4341,0.2
4670,320,4350,0.1
4680,321,4359,0.1
4690,322,4368,0.1
4700,322,4378,0.0
4710,324,4386,0.2
4720,326,4394,0.2
4730,327,4403,0.1
4740,327,4413,0.0
4750,328,4422,0.1
4760,330,4430,0.2
4770,332,4438,0.2
4780,333,4447,0.1
4790,333,4457,0.0
4800,336,4464,0.3
4810,336,4474,0.0
4820,337,4483,0.1
4830,337,4493,0.0
4840,339,4501,0.2
4850,340,4510,0.1
4860,342,4518,0.2
4870,346,4524,0.4
4880,346,4534,0.0
4890,347,4543,0.1
4900,348,4552,0.1
4910,350,4560,0.2
4920,350,4570,0.0
4930,350,4580,0.0
4940,351,4589,0.1
4950,353,4597,0.2
4960,355,4605,0.2
4970,356,4614,0.1
4980,360,4620,0.4
4990,360,4630,0.0
5000,361,4639,0.1
5010,363,4647,0.2
5020,365,4655,0.2
5030,366,4664,0.1
5040,366,4674,0.0
5050,369,4681,0.3
5060,371,4689,0.2
5070,374,4696,0.3
5080,377,4703,0.3
5090,379,4711,0.2
5100,380,4720,0.1
5110,380,4730,0.0
5120,383,4737,0.3
5130,387,4743,0.4
5140,388,4752,0.1
5150,389,4761,0.1
5160,391,4769,0.2
5170,393,4777,0.2
5180,396,4784,0.3
5190,397,4793,0.1
5200,398,4802,0.1
5210,398,4812,0.0
5220,401,4819,0.3
5230,401,4829,0.0
5240,404,4836,0.3
5250,405,4845,0.1
5260,407,4853,0.2
5270,407,4863,0.0
5280,407,4873,0.0
5290,409,4881,0.2
5300,409,4891,0.0
5310,410,4900,0.1
5320,412,4908,0.2
5330,414,4916,0.2
5340,415,4925,0.1
5350,418,4932,0.3
5360,418,4942,0.0
5370,418,4952,0.0
5380,421,4959,0.3
5390,422,4968,0.1
5400,423,4977,0.1
5410,425,4985,0.2
5420,426,4994,0.1
5430,427,5003,0.1
5440,427,5013,0.0
5450,429,5021,0.2
5460,431,5029,0.2
5470,433,5037,0.2
5480,434,5046,0.1
5490,436,5054,0.2
5500,438,5062,0.2
5510,440,5070,0.2
5520,440,5080,0.0
5530,442,5088,0.2
5540,445,5095,0.3
5550,446,5104,0.1
5560,449,5111,0.3
5570,449,5121,0.0
5580,450,5130,0.1
5590,450,5140,0.0
5600,454,5146,0.4
5610,454,5156,0.0
5620,456,5164,0.2
5630,459,5171,0.3
5640,462,5178,0.3
5650,464,5186,0.2
5660,464,5196,0.0
5670,466,5204,0.2
5680,466,5214,0.0
5690,469,5221,0.3
5700,472,5228,0.3
5710,473,5237,0.1
5720,477,5243,0.4
5730,480,5250,0.3
5740,482,5258,0.2
5750,484,5266,0.2
5760,486,5274,0.2
5770,488,5282,0.2
5780,488,5292,0.0
5790,489,5301,0.1
5800,491,5309,0.2
5810,491,5319,0.0
5820,495,5325,0.4
5830,499,5331,0.4
5840,501,5339,0.2
5850,506,5344,0.5
5860,508,5352,0.2
5870,512,5358,0.4
5880,514,5366,0.2
5890,515,5375,0.1
5900,516,5384,0.1
5910,517,5393,0.1
5920,517,5403,0.0
5930,520,5410,0.3
5940,522,5418,0.2
5950,526,5424,0.4
5960,529,5431,0.3
5970,532,5438,0.3
5980,534,5446,0.2
5990,537,5453,0.3
6000,539,5461,0.2
6010,544,5466,0.5
6020,545,5475,0.1
6030,548,5482,0.3
6040,549,5491,0.1
6050,550,5500,0.1
6060,553,5507,0.3
6070,554,5516,0.1
6080,557,5523,0.3
6090,558,5532,0.1
6100,559,5541,0.1
6110,559,5551,0.0
6120,559,5561,0.0
6130,560,5570,0.1
6140,562,5578,0.2
6150,564,5586,0.2
6160,567,5593,0.3
6170,569,5601,0.2
6180,570,5610,0.1
6190,571,5619,0.1
6200,572,5628,0.1
6210,575,5635,0.3
6220,575,5645,0.0
6230,575,5655,0.0
6240,577,5663,0.2
6250,577,5673,0.0
6260,578,5682,0.1
6270,580,5690,0.2
6280,582,5698,0.2
6290,584,5706,0.2
6300,587,5713,0.3
6310,588,5722,0.1
6320,589,5731,0.1
6330,591,5739,0.2
6340,592,5748,0.1
6350,593,5757,0.1
6360,596,5764,0.3
6370,600,5770,0.4
6380,600,5780,0.0
6390,600,5790,0.0
6400,602,5798,0.2
6410,602,5808,0.0
6420,602,5818,0.0
6430,602,5828,0.0
6440,602,5838,0.0
6450,606,5844,0.4
6460,610,5850,0.4
6470,613,5857,0.3
6480,616,5864,0.3
6490,617,5873,0.1
6500,617,5883,0.0
6510,619,5891,0.2
6520,620,5900,0.1
6530,621,5909,0.1
6540,624,5916,0.3
6550,624,5926,0.0
6560,626,5934,0.2
6570,629,5941,0.3
6580,632,5948,0.3
6590,635,5955,0.3
6600,637,5963,0.2
6610,639,5971,0.2
6620,640,5980,0.1
6630,644,5986,0.4
6640,645,5995,0.1
6650,649,6001,0.4
6660,651,6009,0.2
6670,653,6017,0.2
6680,657,6023,0.4
6690,659,6031,0.2
6700,659,6041,0.0
6710,659,6051,0.0
6720,660,6060,0.1
6730,660,6070,0.0
6740,661,6079,0.1
6750,662,6088,0.1
6760,662,6098,0.0
6770,667,6103,0.5
6780,670,6110,0.3
6790,673,6117,0.3
6800,675,6125,0.2
6810,675,6135,0.0
6820,678,6142,0.3
6830,679,6151,0.1
6840,680,6160,0.1
6850,680,6170,0.0
6860,682,6178,0.2
6870,684,6186,0.2
6880,685,6195,0.1
6890,687,6203,0.2
6900,689,6211,0.2
6910,691,6219,0.2
6920,692,6228,0.1
6930,692,6238,0.0
6940,695,6245,0.3
6950,698,6252,0.3
6960,701,6259,0.3
6970,704,6266,0.3
6980,707,6273,0.3
6990,710,6280,0.3
7000,711,6289,0.1
7010,713,6297,0.2
7020,718,6302,0.5
7030,720,6310,0.2
7040,721,6319,0.1
7050,722,6328,0.1
7060,724,6336,0.2
7070,726,6344,0.2
7080,729,6351,0.3
7090,732,6358,0.3
7100,733,6367,0.1
7110,734,6376,0.1
