10,3,7,0.3
20,5,15,0.2
30,7,23,0.2
40,11,29,0.4
50,13,37,0.2
60,15,45,0.2
70,17,53,0.2
80,22,58,0.5
90,25,65,0.3
100,27,73,0.2
110,28,82,0.1
120,28,92,0.0
130,29,101,0.1
140,32,108,0.3
150,33,117,0.1
160,33,127,0.0
170,37,133,0.4
180,42,138,0.5
190,45,145,0.3
200,45,155,0.0
210,46,164,0.1
220,47,173,0.1
230,49,181,0.2
240,52,188,0.3
250,54,196,0.2
260,60,200,0.6
10,0,10,0.0
20,0,20,0.0
30,0,30,0.0
40,1,39,0.1
50,1,49,0.0
60,1,59,0.0
70,1,69,0.0
80,1,79,0.0
90,2,88,0.1
100,2,98,0.0
110,2,108,0.0
120,3,117,0.1
130,3,127,0.0
140,4,136,0.1
150,4,146,0.0
160,4,156,0.0
170,4,166,0.0
180,4,176,0.0
190,4,186,0.0
200,4,196,0.0
210,4,206,0.0
220,4,216,0.0
230,4,226,0.0
240,4,236,0.0
250,4,246,0.0
260,5,255,0.1
270,5,265,0.0
280,5,275,0.0
290,5,285,0.0
300,5,295,0.0
310,5,305,0.0
320,5,315,0.0
330,7,323,0.2
340,7,333,0.0
350,7,343,0.0
360,7,353,0.0
370,7,363,0.0
380,7,373,0.0
390,8,382,0.1
400,8,392,0.0
410,9,401,0.1
420,9,411,0.0
430,9,421,0.0
440,9,431,0.0
450,9,441,0.0
460,9,451,0.0
470,9,461,0.0
480,9,471,0.0
490,9,481,0.0
500,11,489,0.2
510,12,498,0.1
520,12,508,0.0
530,12,518,0.0
540,12,528,0.0
550,12,538,0.0
560,13,547,0.1
570,14,556,0.1
580,14,566,0.0
590,14,576,0.0
600,14,586,0.0
610,14,596,0.0
620,15,605,0.1
630,17,613,0.2
640,19,621,0.2
650,19,631,0.0
660,19,641,0.0
670,19,651,0.0
680,19,661,0.0
690,19,671,0.0
700,21,679,0.2
710,21,689,0.0
720,21,699,0.0
730,21,709,0.0
740,21,719,0.0
750,21,729,0.0
760,21,739,0.0
770,22,748,0.1
780,22,758,0.0
790,22,768,0.0
800,22,778,0.0
810,23,787,0.1
820,23,797,0.0
830,23,807,0.0
840,23,817,0.0
850,23,827,0.0
860,25,835,0.2
870,25,845,0.0
880,26,854,0.1
890,26,864,0.0
900,26,874,0.0
910,26,884,0.0
920,26,894,0.0
930,27,903,0.1
940,27,913,0.0
950,27,923,0.0
960,27,933,0.0
970,27,943,0.0
980,27,953,0.0
990,27,963,0.0
1000,27,973,0.0
1010,27,983,0.0
1020,28,992,0.1
1030,29,1001,0.1
1040,29,1011,0.0
1050,29,1021,0.0
1060,29,1031,0.0
1070,29,1041,0.0
1080,29,1051,0.0
1090,29,1061,0.0
1100,29,1071,0.0
1110,29,1081,0.0
1120,30,1090,0.1
1130,30,1100,0.0
1140,30,1110,0.0
1150,31,1119,0.1
1160,31,1129,0.0
1170,31,1139,0.0
1180,31,1149,0.0
1190,32,1158,0.1
1200,34,1166,0.2
1210,36,1174,0.2
1220,36,1184,0.0
1230,36,1194,0.0
1240,37,1203,0.1
1250,37,1213,0.0
1260,38,1222,0.1
1270,38,1232,0.0
1280,39,1241,0.1
1290,39,1251,0.0
1300,39,1261,0.0
1310,39,1271,0.0
1320,40,1280,0.1
1330,40,1290,0.0
1340,40,1300,0.0
1350,40,1310,0.0
1360,42,1318,0.2
1370,43,1327,0.1
1380,44,1336,0.1
1390,45,1345,0.1
1400,45,1355,0.0
1410,45,1365,0.0
1420,45,1375,0.0
1430,45,1385,0.0
1440,46,1394,0.1
1450,46,1404,0.0
1460,46,1414,0.0
1470,47,1423,0.1
1480,49,1431,0.2
1490,49,1441,0.0
1500,50,1450,0.1
1510,50,1460,0.0
1520,51,1469,0.1
1530,53,1477,0.2
1540,54,1486,0.1
1550,55,1495,0.1
1560,57,1503,0.2
1570,58,1512,0.1
1580,58,1522,0.0
1590,59,1531,0.1
1600,60,1540,0.1
1610,60,1550,0.0
1620,61,1559,0.1
1630,62,1568,0.1
1640,63,1577,0.1
1650,64,1586,0.1
1660,64,1596,0.0
1670,66,1604,0.2
1680,67,1613,0.1
1690,70,1620,0.3
1700,75,1625,0.5
1710,79,1631,0.4
1720,81,1639,0.2
1730,81,1649,0.0
1740,84,1656,0.3
1750,86,1664,0.2
1760,88,1672,0.2
1770,91,1679,0.3
1780,97,1683,0.6
1790,102,1688,0.5
1800,104,1696,0.2
1810,105,1705,0.1
1820,109,1711,0.4
1830,110,1720,0.1
1840,114,1726,0.4
1850,116,1734,0.2
1860,120,1740,0.4
1870,122,1748,0.2
1880,124,1756,0.2
1890,129,1761,0.5
1900,134,1766,0.5
1910,136,1774,0.2
1920,138,1782,0.2
1930,141,1789,0.3
1940,145,1795,0.4
1950,146,1804,0.1
1960,149,1811,0.3
1970,152,1818,0.3
1980,154,1826,0.2
1990,156,1834,0.2
2000,158,1842,0.2
2010,160,1850,0.2
2020,161,1859,0.1
2030,163,1867,0.2
2040,167,1873,0.4
2050,167,1883,0.0
2060,171,1889,0.4
2070,175,1895,0.4
2080,178,1902,0.3
2090,184,1906,0.6
2100,189,1911,0.5
2110,194,1916,0.5
2120,199,1921,0.5
2130,203,1927,0.4
2140,207,1933,0.4
2150,212,1938,0.5
2160,218,1942,0.6
2170,224,1946,0.6
2180,227,1953,0.3
2190,227,1963,0.0
2200,234,1966,0.7
2210,238,1972,0.4
2220,240,1980,0.2
2230,244,1986,0.4
2240,251,1989,0.7
2250,252,1998,0.1
2260,258,2002,0.6
2270,263,2007,0.5
2280,267,2013,0.4
2290,268,2022,0.1
2300,271,2029,0.3
2310,273,2037,0.2
2320,275,2045,0.2
2330,282,2048,0.7
2340,286,2054,0.4
10,4,6,0.4
20,7,13,0.3
30,7,23,0.0
40,7,33,0.0
50,7,43,0.0
60,10,50,0.3
70,12,58,0.2
80,15,65,0.3
90,17,73,0.2
100,18,82,0.1
110,20,90,0.2
120,21,99,0.1
130,22,108,0.1
140,22,118,0.0
150,22,128,0.0
160,22,138,0.0
170,22,148,0.0
180,22,158,0.0
190,22,168,0.0
200,26,174,0.4
210,28,182,0.2
10,3,7,0.3
20,4,16,0.1
30,6,24,0.2
40,6,34,0.0
50,10,40,0.4
60,15,45,0.5
70,15,55,0.0
80,15,65,0.0
90,15,75,0.0
100,16,84,0.1
110,19,91,0.3
120,20,100,0.1
130,23,107,0.3
140,26,114,0.3
150,26,124,0.0
10,10,0,1.0
20,16,4,0.6
30,20,10,0.4
