10,0,10,0.0
20,0,20,0.0
30,0,30,0.0
40,0,40,0.0
50,0,50,0.0
60,0,60,0.0
70,0,70,0.0
80,0,80,0.0
90,1,89,0.1
100,1,99,0.0
110,1,109,0.0
120,1,119,0.0
130,2,128,0.1
140,2,138,0.0
150,3,147,0.1
160,4,156,0.1
170,4,166,0.0
180,4,176,0.0
190,4,186,0.0
200,4,196,0.0
210,4,206,0.0
220,5,215,0.1
230,5,225,0.0
240,6,234,0.1
250,6,244,0.0
260,6,254,0.0
270,6,264,0.0
280,6,274,0.0
290,6,284,0.0
300,6,294,0.0
310,6,304,0.0
320,6,314,0.0
330,6,324,0.0
340,6,334,0.0
350,6,344,0.0
360,7,353,0.1
370,7,363,0.0
380,7,373,0.0
390,7,383,0.0
400,7,393,0.0
410,7,403,0.0
420,8,412,0.1
430,8,422,0.0
440,9,431,0.1
450,10,440,0.1
460,10,450,0.0
470,10,460,0.0
480,10,470,0.0
490,10,480,0.0
500,10,490,0.0
510,10,500,0.0
520,11,509,0.1
530,11,519,0.0
540,11,529,0.0
550,11,539,0.0
560,11,549,0.0
570,11,559,0.0
580,12,568,0.1
590,12,578,0.0
600,13,587,0.1
610,14,596,0.1
620,14,606,0.0
630,14,616,0.0
640,14,626,0.0
650,14,636,0.0
660,15,645,0.1
670,15,655,0.0
680,15,665,0.0
690,15,675,0.0
700,17,683,0.2
710,17,693,0.0
720,17,703,0.0
730,17,713,0.0
740,17,723,0.0
750,17,733,0.0
760,17,743,0.0
770,17,753,0.0
780,18,762,0.1
790,18,772,0.0
800,18,782,0.0
810,19,791,0.1
820,19,801,0.0
830,20,810,0.1
840,20,820,0.0
850,21,829,0.1
860,21,839,0.0
870,21,849,0.0
880,21,859,0.0
890,22,868,0.1
900,22,878,0.0
910,22,888,0.0
920,22,898,0.0
930,22,908,0.0
940,23,917,0.1
950,24,926,0.1
960,24,936,0.0
970,25,945,0.1
980,25,955,0.0
990,25,965,0.0
1000,26,974,0.1
1010,26,984,0.0
1020,26,994,0.0
1030,26,1004,0.0
1040,28,1012,0.2
1050,28,1022,0.0
1060,29,1031,0.1
1070,29,1041,0.0
1080,29,1051,0.0
1090,29,1061,0.0
1100,30,1070,0.1
1110,31,1079,0.1
1120,31,1089,0.0
1130,31,1099,0.0
1140,32,1108,0.1
1150,32,1118,0.0
1160,32,1128,0.0
1170,32,1138,0.0
1180,33,1147,0.1
1190,33,1157,0.0
1200,34,1166,0.1
1210,35,1175,0.1
1220,35,1185,0.0
1230,35,1195,0.0
1240,35,1205,0.0
1250,35,1215,0.0
1260,35,1225,0.0
1270,35,1235,0.0
1280,35,1245,0.0
1290,35,1255,0.0
1300,36,1264,0.1
1310,37,1273,0.1
1320,37,1283,0.0
1330,37,1293,0.0
1340,37,1303,0.0
1350,37,1313,0.0
1360,37,1323,0.0
1370,37,1333,0.0
1380,38,1342,0.1
1390,38,1352,0.0
1400,38,1362,0.0
1410,38,1372,0.0
1420,39,1381,0.1
1430,39,1391,0.0
1440,39,1401,0.0
1450,39,1411,0.0
1460,39,1421,0.0
1470,39,1431,0.0
1480,39,1441,0.0
1490,40,1450,0.1
1500,40,1460,0.0
1510,42,1468,0.2
1520,42,1478,0.0
1530,43,1487,0.1
1540,43,1497,0.0
1550,44,1506,0.1
1560,44,1516,0.0
1570,45,1525,0.1
1580,46,1534,0.1
1590,48,1542,0.2
1600,48,1552,0.0
1610,49,1561,0.1
1620,49,1571,0.0
1630,49,1581,0.0
1640,50,1590,0.1
1650,51,1599,0.1
1660,52,1608,0.1
1670,52,1618,0.0
1680,52,1628,0.0
1690,52,1638,0.0
1700,53,1647,0.1
1710,54,1656,0.1
1720,55,1665,0.1
1730,55,1675,0.0
1740,56,1684,0.1
1750,57,1693,0.1
1760,57,1703,0.0
1770,57,1713,0.0
1780,57,1723,0.0
1790,58,1732,0.1
1800,58,1742,0.0
1810,58,1752,0.0
1820,58,1762,0.0
1830,59,1771,0.1
1840,59,1781,0.0
1850,59,1791,0.0
1860,59,1801,0.0
1870,60,1810,0.1
1880,60,1820,0.0
1890,60,1830,0.0
1900,60,1840,0.0
1910,60,1850,0.0
1920,61,1859,0.1
1930,61,1869,0.0
1940,62,1878,0.1
1950,63,1887,0.1
1960,63,1897,0.0
1970,63,1907,0.0
1980,63,1917,0.0
1990,63,1927,0.0
2000,64,1936,0.1
2010,65,1945,0.1
2020,65,1955,0.0
2030,65,1965,0.0
2040,65,1975,0.0
2050,66,1984,0.1
2060,66,1994,0.0
2070,66,2004,0.0
2080,66,2014,0.0
2090,66,2024,0.0
2100,67,2033,0.1
2110,67,2043,0.0
2120,69,2051,0.2
2130,70,2060,0.1
2140,71,2069,0.1
2150,71,2079,0.0
2160,71,2089,0.0
2170,71,2099,0.0
2180,71,2109,0.0
2190,71,2119,0.0
2200,71,2129,0.0
2210,72,2138,0.1
2220,72,2148,0.0
2230,72,2158,0.0
2240,72,2168,0.0
2250,72,2178,0.0
2260,72,2188,0.0
2270,72,2198,0.0
2280,72,2208,0.0
2290,72,2218,0.0
2300,74,2226,0.2
2310,74,2236,0.0
2320,74,2246,0.0
2330,74,2256,0.0
2340,74,2266,0.0
2350,75,2275,0.1
2360,75,2285,0.0
2370,75,2295,0.0
2380,76,2304,0.1
2390,76,2314,0.0
2400,76,2324,0.0
2410,76,2334,0.0
2420,76,2344,0.0
2430,78,2352,0.2
2440,79,2361,0.1
2450,79,2371,0.0
2460,80,2380,0.1
2470,80,2390,0.0
2480,80,2400,0.0
2490,81,2409,0.1
2500,81,2419,0.0
2510,82,2428,0.1
2520,83,2437,0.1
2530,84,2446,0.1
2540,85,2455,0.1
2550,87,2463,0.2
2560,88,2472,0.1
2570,88,2482,0.0
2580,88,2492,0.0
2590,88,2502,0.0
2600,88,2512,0.0
2610,89,2521,0.1
2620,91,2529,0.2
2630,92,2538,0.1
2640,92,2548,0.0
2650,92,2558,0.0
2660,93,2567,0.1
2670,93,2577,0.0
2680,93,2587,0.0
2690,93,2597,0.0
2700,93,2607,0.0
2710,93,2617,0.0
2720,93,2627,0.0
2730,93,2637,0.0
2740,94,2646,0.1
2750,95,2655,0.1
2760,95,2665,0.0
2770,97,2673,0.2
2780,98,2682,0.1
2790,98,2692,0.0
2800,98,2702,0.0
2810,98,2712,0.0
2820,98,2722,0.0
2830,98,2732,0.0
2840,98,2742,0.0
2850,100,2750,0.2
2860,101,2759,0.1
2870,101,2769,0.0
2880,101,2779,0.0
2890,101,2789,0.0
2900,101,2799,0.0
2910,101,2809,0.0
2920,101,2819,0.0
2930,102,2828,0.1
2940,102,2838,0.0
2950,103,2847,0.1
2960,104,2856,0.1
2970,104,2866,0.0
2980,104,2876,0.0
2990,104,2886,0.0
3000,104,2896,0.0
3010,104,2906,0.0
3020,104,2916,0.0
3030,106,2924,0.2
3040,107,2933,0.1
3050,107,2943,0.0
3060,108,2952,0.1
3070,109,2961,0.1
3080,110,2970,0.1
3090,111,2979,0.1
3100,113,2987,0.2
3110,113,2997,0.0
3120,113,3007,0.0
3130,113,3017,0.0
3140,114,3026,0.1
3150,114,3036,0.0
3160,114,3046,0.0
3170,114,3056,0.0
3180,115,3065,0.1
3190,116,3074,0.1
3200,118,3082,0.2
3210,119,3091,0.1
3220,119,3101,0.0
3230,119,3111,0.0
3240,119,3121,0.0
3250,121,3129,0.2
3260,123,3137,0.2
3270,124,3146,0.1
3280,125,3155,0.1
3290,126,3164,0.1
3300,127,3173,0.1
3310,129,3181,0.2
3320,129,3191,0.0
3330,129,3201,0.0
3340,129,3211,0.0
3350,129,3221,0.0
3360,129,3231,0.0
3370,129,3241,0.0
3380,129,3251,0.0
3390,131,3259,0.2
3400,131,3269,0.0
3410,131,3279,0.0
3420,131,3289,0.0
3430,131,3299,0.0
3440,132,3308,0.1
3450,133,3317,0.1
3460,133,3327,0.0
3470,133,3337,0.0
3480,133,3347,0.0
3490,134,3356,0.1
3500,135,3365,0.1
3510,136,3374,0.1
3520,137,3383,0.1
3530,137,3393,0.0
3540,138,3402,0.1
3550,139,3411,0.1
3560,139,3421,0.0
3570,139,3431,0.0
3580,140,3440,0.1
3590,141,3449,0.1
3600,142,3458,0.1
3610,143,3467,0.1
3620,144,3476,0.1
3630,145,3485,0.1
3640,146,3494,0.1
3650,146,3504,0.0
3660,147,3513,0.1
3670,148,3522,0.1
3680,148,3532,0.0
3690,149,3541,0.1
3700,151,3549,0.2
3710,152,3558,0.1
3720,153,3567,0.1
3730,153,3577,0.0
3740,153,3587,0.0
3750,154,3596,0.1
3760,154,3606,0.0
3770,154,3616,0.0
3780,154,3626,0.0
3790,154,3636,0.0
3800,155,3645,0.1
3810,156,3654,0.1
3820,156,3664,0.0
3830,158,3672,0.2
3840,159,3681,0.1
3850,160,3690,0.1
3860,161,3699,0.1
3870,161,3709,0.0
3880,162,3718,0.1
3890,162,3728,0.0
3900,162,3738,0.0
3910,163,3747,0.1
3920,164,3756,0.1
3930,165,3765,0.1
3940,166,3774,0.1
3950,167,3783,0.1
3960,167,3793,0.0
3970,167,3803,0.0
3980,168,3812,0.1
3990,168,3822,0.0
4000,168,3832,0.0
4010,168,3842,0.0
4020,169,3851,0.1
4030,170,3860,0.1
4040,171,3869,0.1
4050,171,3879,0.0
4060,171,3889,0.0
4070,171,3899,0.0
4080,173,3907,0.2
4090,173,3917,0.0
4100,175,3925,0.2
4110,176,3934,0.1
4120,177,3943,0.1
4130,178,3952,0.1
4140,180,3960,0.2
4150,181,3969,0.1
4160,181,3979,0.0
4170,182,3988,0.1
4180,183,3997,0.1
4190,183,4007,0.0
4200,183,4017,0.0
4210,186,4024,0.3
4220,186,4034,0.0
4230,186,4044,0.0
4240,188,4052,0.2
4250,188,4062,0.0
4260,189,4071,0.1
4270,189,4081,0.0
4280,190,4090,0.1
4290,190,4100,0.0
4300,190,4110,0.0
4310,190,4120,0.0
4320,190,4130,0.0
4330,191,4139,0.1
4340,191,4149,0.0
4350,193,4157,0.2
4360,193,4167,0.0
4370,193,4177,0.0
4380,194,4186,0.1
4390,194,4196,0.0
4400,195,4205,0.1
4410,195,4215,0.0
4420,195,4225,0.0
4430,197,4233,0.2
4440,197,4243,0.0
4450,199,4251,0.2
4460,199,4261,0.0
4470,199,4271,0.0
4480,199,4281,0.0
4490,200,4290,0.1
4500,201,4299,0.1
4510,203,4307,0.2
4520,203,4317,0.0
4530,204,4326,0.1
4540,205,4335,0.1
4550,207,4343,0.2
4560,207,4353,0.0
4570,208,4362,0.1
4580,208,4372,0.0
4590,208,4382,0.0
4600,208,4392,0.0
4610,208,4402,0.0
4620,208,4412,0.0
4630,208,4422,0.0
4640,208,4432,0.0
4650,208,4442,0.0
4660,210,4450,0.2
4670,210,4460,0.0
4680,210,4470,0.0
4690,210,4480,0.0
4700,211,4489,0.1
4710,211,4499,0.0
4720,213,4507,0.2
4730,213,4517,0.0
4740,214,4526,0.1
4750,215,4535,0.1
4760,215,4545,0.0
4770,218,4552,0.3
4780,219,4561,0.1
4790,219,4571,0.0
4800,220,4580,0.1
4810,220,4590,0.0
4820,220,4600,0.0
4830,222,4608,0.2
4840,222,4618,0.0
4850,222,4628,0.0
4860,223,4637,0.1
4870,223,4647,0.0
4880,224,4656,0.1
4890,224,4666,0.0
4900,225,4675,0.1
4910,226,4684,0.1
4920,226,4694,0.0
4930,228,4702,0.2
4940,229,4711,0.1
4950,229,4721,0.0
4960,230,4730,0.1
4970,231,4739,0.1
4980,231,4749,0.0
4990,232,4758,0.1
5000,233,4767,0.1
5010,235,4775,0.2
5020,235,4785,0.0
5030,237,4793,0.2
5040,237,4803,0.0
5050,239,4811,0.2
5060,239,4821,0.0
5070,239,4831,0.0
5080,239,4841,0.0
5090,239,4851,0.0
5100,240,4860,0.1
5110,241,4869,0.1
5120,241,4879,0.0
5130,241,4889,0.0
5140,243,4897,0.2
5150,244,4906,0.1
5160,245,4915,0.1
5170,245,4925,0.0
5180,246,4934,0.1
5190,246,4944,0.0
5200,247,4953,0.1
5210,249,4961,0.2
5220,249,4971,0.0
5230,250,4980,0.1
5240,251,4989,0.1
5250,251,4999,0.0
5260,251,5009,0.0
5270,253,5017,0.2
5280,253,5027,0.0
5290,254,5036,0.1
5300,255,5045,0.1
5310,255,5055,0.0
5320,255,5065,0.0
5330,256,5074,0.1
5340,258,5082,0.2
5350,259,5091,0.1
5360,259,5101,0.0
5370,259,5111,0.0
5380,260,5120,0.1
5390,261,5129,0.1
5400,263,5137,0.2
5410,263,5147,0.0
5420,264,5156,0.1
5430,265,5165,0.1
5440,266,5174,0.1
5450,266,5184,0.0
5460,267,5193,0.1
5470,269,5201,0.2
5480,269,5211,0.0
5490,269,5221,0.0
5500,269,5231,0.0
5510,270,5240,0.1
5520,271,5249,0.1
5530,271,5259,0.0
5540,271,5269,0.0
5550,272,5278,0.1
5560,275,5285,0.3
5570,276,5294,0.1
5580,278,5302,0.2
5590,279,5311,0.1
5600,280,5320,0.1
5610,281,5329,0.1
5620,281,5339,0.0
5630,283,5347,0.2
5640,283,5357,0.0
5650,285,5365,0.2
5660,285,5375,0.0
5670,286,5384,0.1
5680,286,5394,0.0
5690,290,5400,0.4
5700,290,5410,0.0
5710,291,5419,0.1
5720,294,5426,0.3
5730,294,5436,0.0
5740,295,5445,0.1
5750,295,5455,0.0
5760,298,5462,0.3
5770,298,5472,0.0
5780,299,5481,0.1
5790,299,5491,0.0
5800,301,5499,0.2
5810,302,5508,0.1
5820,302,5518,0.0
5830,303,5527,0.1
5840,304,5536,0.1
5850,306,5544,0.2
5860,309,5551,0.3
5870,309,5561,0.0
5880,309,5571,0.0
5890,310,5580,0.1
5900,310,5590,0.0
5910,310,5600,0.0
5920,310,5610,0.0
5930,310,5620,0.0
5940,313,5627,0.3
5950,313,5637,0.0
5960,315,5645,0.2
5970,315,5655,0.0
5980,318,5662,0.3
5990,318,5672,0.0
6000,318,5682,0.0
6010,319,5691,0.1
6020,320,5700,0.1
6030,320,5710,0.0
6040,320,5720,0.0
6050,320,5730,0.0
6060,323,5737,0.3
6070,324,5746,0.1
6080,325,5755,0.1
6090,325,5765,0.0
6100,327,5773,0.2
6110,328,5782,0.1
6120,329,5791,0.1
6130,330,5800,0.1
6140,333,5807,0.3
6150,334,5816,0.1
6160,335,5825,0.1
6170,336,5834,0.1
6180,336,5844,0.0
6190,336,5854,0.0
6200,336,5864,0.0
6210,336,5874,0.0
6220,338,5882,0.2
6230,339,5891,0.1
6240,339,5901,0.0
6250,339,5911,0.0
6260,339,5921,0.0
6270,339,5931,0.0
6280,339,5941,0.0
6290,339,5951,0.0
6300,341,5959,0.2
6310,342,5968,0.1
6320,343,5977,0.1
6330,343,5987,0.0
6340,345,5995,0.2
6350,346,6004,0.1
6360,348,6012,0.2
6370,350,6020,0.2
6380,352,6028,0.2
6390,352,6038,0.0
6400,353,6047,0.1
6410,354,6056,0.1
6420,354,6066,0.0
6430,354,6076,0.0
6440,354,6086,0.0
6450,354,6096,0.0
6460,356,6104,0.2
6470,359,6111,0.3
6480,362,6118,0.3
6490,364,6126,0.2
6500,365,6135,0.1
6510,365,6145,0.0
6520,366,6154,0.1
6530,367,6163,0.1
6540,368,6172,0.1
6550,370,6180,0.2
6560,371,6189,0.1
6570,374,6196,0.3
6580,375,6205,0.1
6590,375,6215,0.0
6600,375,6225,0.0
6610,378,6232,0.3
6620,379,6241,0.1
6630,379,6251,0.0
6640,379,6261,0.0
6650,381,6269,0.2
6660,381,6279,0.0
6670,382,6288,0.1
6680,383,6297,0.1
6690,384,6306,0.1
6700,385,6315,0.1
6710,386,6324,0.1
6720,386,6334,0.0
6730,386,6344,0.0
6740,387,6353,0.1
6750,390,6360,0.3
6760,390,6370,0.0
6770,392,6378,0.2
6780,393,6387,0.1
6790,395,6395,0.2
6800,397,6403,0.2
6810,399,6411,0.2
6820,400,6420,0.1
6830,400,6430,0.0
6840,402,6438,0.2
6850,402,6448,0.0
6860,402,6458,0.0
6870,403,6467,0.1
6880,403,6477,0.0
6890,404,6486,0.1
6900,405,6495,0.1
6910,405,6505,0.0
6920,405,6515,0.0
6930,405,6525,0.0
6940,407,6533,0.2
6950,408,6542,0.1
6960,408,6552,0.0
6970,409,6561,0.1
6980,410,6570,0.1
6990,410,6580,0.0
7000,410,6590,0.0
7010,411,6599,0.1
7020,412,6608,0.1
7030,413,6617,0.1
7040,414,6626,0.1
7050,416,6634,0.2
7060,418,6642,0.2
7070,419,6651,0.1
7080,420,6660,0.1
7090,422,6668,0.2
7100,422,6678,0.0
7110,423,6687,0.1
